original_sent_id,original_sent,reduced_sent,reduced_sent_id
PT2010-2011/docs/61/20100831_TSF_1651997.sents,Aproximadamente 1.5 milhões de homens e mulheres serviram nos últimos sete anos numa guerra que nos seus momentos de maior intensidade chegou a ter destacados 171 mil soldados.,Aproximadamente 1.5 milhões de homens e mulheres serviram nos últimos sete anos.,PT2010-2011/summaries/61.H
PT2010-2011/docs/62/20100110_Record_424161.sents,"O ataque causou a morte ao condutor do autocarro, de origem angolana, e a dois membros da delegação togolesa, tendo outros seis ficado feridos, entre os quais o guarda-redes suplente da equipa, que está internado em estado grave na †frica do Sul.","O ataque causou a morte ao condutor do autocarro, de origem angolana, e a dois membros da delegação togolesa, tendo outros seis ficado feridos.",PT2010-2011/summaries/62.P
PT2010-2011/docs/62/20100109_rtpnoticias_309156.sents,"Um treinador-adjunto da selecção de futebol do Togo e o responsável pela imprensa da equipa morreram no atentado de sexta-feira em Cabinda, disse à Agência Lusa um responsável pela comunicação da equipa togolesa.",Um treinador-adjunto da selecção de futebol do Togo e o responsável pela imprensa da equipa morreram no atentado.,PT2010-2011/summaries/62.P
PT2010-2011/docs/62/20100108_Record_423946.sents,"A estrela da equipa, o avançado do Manchester City Emmanuel Adebayor, não ficou ferido, segundo informação prestado pelo clube no seu site oficial.","A estrela da equipa, Emmanuel Adebayor, não ficou ferido.",PT2010-2011/summaries/62.P
PT2010-2011/docs/62/20100108_Record_423946.sents,"O vice-presidente da Federação de Futebol do Togo, Gabriel Ameyi, informou que o guarda-redes Kossi, que joga nos franceses do Istres, e o central Serge Akakpo, dos romenos do Vaslui, estão entre os feridos na sequência do ataque ao autocarro que transportava a selecção do Togo em Cabinda, já reivindicado pelas Forças de Libertação daquele enclave, um dos palcos da Taça das Nações Africanas.",O guarda-redes Kossi e o central Serge Akakpo estão entre os feridos.,PT2010-2011/summaries/62.P
PT2010-2011/docs/62/20100111_TSF_1466865.sents,"A equipa de futebol do Togo foi alvo, na sexta-feira, de um ataque a tiro perpetrado pelas forças separatistas de Cabinda quando entrava no enclave pela fronteira com o Congo para participar na Taça das Nações Africanas 2010 (CAN2010), que se realiza em Angola.",A equipa de futebol do Togo foi alvo de um ataque a tiro pelas forças separatistas de Cabinda quando entrava no enclave pela fronteira com o Congo para participar na Taça das Nações Africanas 2010.,PT2010-2011/summaries/62.P
PT2010-2011/docs/62/20100110_JN_1466382.sents,"O ataque, reivindicado pela guerrilha separatista da Frente para a Libertação do Enclave de Cabinda (FLEC), causou a morte ao condutor do autocarro, de origem angolana, e a dois membros da delegação togolesa, tendo outros seis ficado feridos.","O ataque, reivindicado pela Frente para a Libertação do Enclave de Cabinda (FLEC), causou a morte ao condutor do autocarro, de origem angolana, e a dois membros da delegação togolesa, tendo outros seis ficado feridos.",PT2010-2011/summaries/62.H
PT2010-2011/docs/62/20100110_JN_1466382.sents,"O ataque, reivindicado pela guerrilha separatista da Frente para a Libertação do Enclave de Cabinda (FLEC), causou a morte ao condutor do autocarro, de origem angolana, e a dois membros da delegação togolesa, tendo outros seis ficado feridos.","O ataque causou a morte ao condutor do autocarro, de origem angolana, e a dois membros da delegação togolesa, tendo outros seis ficado feridos.",PT2010-2011/summaries/62.P
PT2010-2011/docs/63/20110110_DN_1753196.sents,"Salva Kiir, o presidente do Sul do Sudão, foi o primeiro eleitor a fazer uso do seu direito de voto na assembleia que foi colocada, em Juba, no mausoléu de John Garang, líder histórico dos rebeldes sulistas que morreu num acidente de helicóptero em 2005.","Salva Kiir, presidente do Sul do Sudão, foi o primeiro a fazer uso do seu direito de voto.",PT2010-2011/summaries/63.P
PT2010-2011/docs/63/20110714_CM_385790.sents,"O Sudão do Sul foi esta quinta-feira oficialmente admitido pela Assembleia-Geral das Nações Unidas como o 193.º país membro da organização, e a sua bandeira será agora hasteada em frente ao edifício-sede, em Nova Iorque.","O Sudão do Sul foi oficialmente admitido pela Assembleia-Geral das Nações Unidas como o 193.º país membro da organização, e a bandeira será agora hasteada em frente ao edifício-sede, em Nova Iorque.",PT2010-2011/summaries/63.H
PT2010-2011/docs/63/20110714_CM_385790.sents,"A independência do Sudão do Sul, proclamada em 9 de Julho, resultou de um referendo sobre a secessão realizado em Janeiro, parte central do acordo global de paz de 2005, que pôs fim a quase duas décadas de guerra civil entre o norte e o sul do Sudão.","A independência do Sudão do Sul, proclamada em 9 de Julho, resultou de um referendo sobre a secessão realizado em Janeiro, parte central do acordo global de paz de 2005, que pôs fim a quase duas décadas de guerra civil entre o norte e o sul do Sudão.",PT2010-2011/summaries/63.H
PT2010-2011/docs/63/20110208_JN_1779249.sents,"No dia 9 de Julho, o Sudão do Sul proclamará sua independência, criando o país número 193 do planeta, reconhecido pelas Nações Unidas.","No dia 9 de Julho, o Sudão do Sul proclamará sua independência.",PT2010-2011/summaries/63.P
PT2010-2011/docs/63/20110131_DN_1771211.sents,"No mausoléu de John Garang, líder histórico dos rebeldes sulistas que morreu num acidente de helicóptero em Julho 2005, foram anunciados os primeiros resultados preliminares completos do referendo sobre a autodeterminação do Sul do Sudão: 99% votou a favor da separação do Norte.",99% votou a favor da separação do Norte.,PT2010-2011/summaries/63.H
PT2010-2011/docs/63/20110115_JN_1758252.sents,"O referendo sobre a autodeterminação do Sul do Sudão, que terminou hoje, sábado, ""é um exemplo"" para futuros actos eleitorais, segundo António Monteiro, membro do painel de observação das Nações Unidas.","O referendo sobre a autodeterminação do Sul do Sudão ""é um exemplo"" para futuros actos eleitorais.",PT2010-2011/summaries/63.P
PT2010-2011/docs/63/20110115_JN_1758252.sents,"Mais de 80% dos quatro milhões de eleitores inscritos participaram na votação, de acordo com a comissão que organizou a votação.",Mais de 80% dos quatro milhões de eleitores inscritos participaram.,PT2010-2011/summaries/63.P
PT2010-2011/docs/63/20110115_JN_1758252.sents,"O norte do Sudão, maioritariamente muçulmano, e o sul, maioritariamente cristão e animista, terminaram em 2005 uma guerra civil, que durou 23 anos, com um acordo de paz que previa este referendo.","O norte do Sudão, maioritariamente muçulmano, e o sul, maioritariamente cristão e animista, terminaram em 2005 uma guerra civil, que durou 23 anos, com um acordo de paz que previa este referendo.",PT2010-2011/summaries/63.P
PT2010-2011/docs/63/20110115_JN_1758252.sents,"Mais de 80% dos quatro milhões de eleitores inscritos participaram na votação, de acordo com a comissão que organizou a votação.",Mais de 80% dos quatro milhões de eleitores inscritos participaram na votação.,PT2010-2011/summaries/63.H
PT2010-2011/docs/63/20110709_JN_1902860.sents,"A República do Sul do Sudão, o mais novo país do mundo, já foi reconhecida pelas principais potências mundiais.",A República do Sul do Sudão foi reconhecida pelas principais potências mundiais.,PT2010-2011/summaries/63.P
PT2010-2011/docs/64/20111009_TSF_2044305.sents,"Mais de 250 mil eleitores são chamados hoje a votar para as eleições legislativas regionais da Madeira, de onde sairá um novo Governo e a nova composição da Assembleia Legislativa para a X Legislatura.",Mais de 250 mil eleitores são chamados a votar para as eleições legislativas regionais da Madeira.,PT2010-2011/summaries/64.P
PT2010-2011/docs/64/20111009_TSF_2044305.sents,"Mais de 250 mil eleitores são chamados hoje a votar para as eleições legislativas regionais da Madeira, de onde sairá um novo Governo e a nova composição da Assembleia Legislativa para a X Legislatura.","Mais de 250 mil eleitores são chamados a votar para as eleições da Madeira, de onde sairá novo Governo e nova Assembleia Legislativa.",PT2010-2011/summaries/64.H
PT2010-2011/docs/64/20111009_TSF_2044854.sents,"O cabeça-de-lista do PS às eleições regionais da Madeira, Maximiano Martins, reconheceu que o resultado do partido foi negativo e admitiu que os socialistas possam ter sido penalizados pelo eco das eleições legislativas nacionais.",O cabeça-de-lista do PS reconheceu que o resultado do partido foi negativo.,PT2010-2011/summaries/64.P
PT2010-2011/docs/64/20111009_TSF_2044854.sents,"O cabeça-de-lista do PS às eleições regionais da Madeira, Maximiano Martins, reconheceu que o resultado do partido foi negativo e admitiu que os socialistas possam ter sido penalizados pelo eco das eleições legislativas nacionais.",O cabeça-de-lista do PS reconheceu o resultado negativo.,PT2010-2011/summaries/64.H
PT2010-2011/docs/64/20111009_TSF_2044826.sents,"O CDS-PP/M tornou-se hoje a segunda força política no arquipélago ao alcançar 17,63 por cento dos votos (nove mandatos) nas eleições regionais da Madeira, um crescimento substancial face aos 5,34 por cento (dois mandatos) alcançados há quatro anos, em 2007.",O CDS-PP/M tornou-se a segunda força política no arquipélago.,PT2010-2011/summaries/64.P
PT2010-2011/docs/64/20111009_CM_399588.sents,"Mais de 250 mil eleitores são chamados a votar para as eleições legislativas regionais da Madeira, de onde sairá um novo Governo e a nova composição da Assembleia Legislativa para a X Legislatura.",Mais de 250 mil eleitores são chamados a votar para as eleições legislativas regionais da Madeira.,PT2010-2011/summaries/64.P
PT2010-2011/docs/64/20111009_CM_399588.sents,"Mais de 250 mil eleitores são chamados a votar para as eleições legislativas regionais da Madeira, de onde sairá um novo Governo e a nova composição da Assembleia Legislativa para a X Legislatura.","Mais de 250 mil eleitores são chamados a votar para as eleições da Madeira, de onde sairá novo Governo e nova Assembleia Legislativa.",PT2010-2011/summaries/64.H
PT2010-2011/docs/64/20111009_TSF_2044182.sents,"O delegado da Comissão Nacional de Eleições (CNE) na Madeira, Paulo Barreto, confirmou à TSF que já recebeu queixas de irregularidades nas eleições regionais.",O delegado da Comissão Nacional de Eleições recebeu queixas de irregularidades nas eleições.,PT2010-2011/summaries/64.P
PT2010-2011/docs/64/20111009_TSF_2044182.sents,"O delegado da Comissão Nacional de Eleições (CNE) na Madeira, Paulo Barreto, confirmou à TSF que já recebeu queixas de irregularidades nas eleições regionais.",O delegado da Comissão Nacional de Eleições recebeu queixas de irregularidades.,PT2010-2011/summaries/64.H
PT2010-2011/docs/64/20111006_rtpnoticias_485901.sents,"O PSD de Alberto João Jardim está posicionado para obter uma nova vitória nas eleições regionais do próximo domingo, mas poderá fazê-lo com o pior resultado de sempre, correndo mesmo o risco de perder a maioria absoluta.",O PSD de Alberto João Jardim está posicionado para obter uma nova vitória nas eleições do próximo domingo.,PT2010-2011/summaries/64.P
PT2010-2011/docs/64/20111006_rtpnoticias_485901.sents,"O PSD de Alberto João Jardim está posicionado para obter uma nova vitória nas eleições regionais do próximo domingo, mas poderá fazê-lo com o pior resultado de sempre, correndo mesmo o risco de perder a maioria absoluta.","O PSD está posicionado para nova vitória, correndo o risco de perder a maioria absoluta.",PT2010-2011/summaries/64.H
PT2010-2011/docs/65/20101004_CM_344068.sents,Dilma Rousseff e José Serra foram os dois candidatos mais votados nas presidenciais brasileiras e iniciam esta segunda-feira as negociações políticas para disputar a segunda volta a 31 de Outubro.,Dilma Rousseff e José Serra foram os dois candidatos mais votados nas presidenciais brasileiras e iniciam as negociações políticas para disputar a segunda volta.,PT2010-2011/summaries/65.P
PT2010-2011/docs/65/20101101_TSF_1700137.sents,Dilma Rousseff foi eleita este domingo com 56 por cento dos votos e tornou-se a primeira mulher presidente do Brasil.,Dilma foi eleita com 56 por cento dos votos e tornou-se a primeira mulher presidente do Brasil.,PT2010-2011/summaries/65.P
PT2010-2011/docs/65/20101101_TSF_1700137.sents,Dilma Rousseff foi eleita este domingo com 56 por cento dos votos e tornou-se a primeira mulher presidente do Brasil.,Dilma Rousseff foi eleita com 56 por cento dos votos e tornou-se a primeira mulher presidente do Brasil.,PT2010-2011/summaries/65.H
PT2010-2011/docs/65/20101101_TSF_1700137.sents,"No discurso de vitória, emocionou-se quando agradeceu ao Presidente Lula da Silva.","No discurso de vitória, emocionou-se quando agradeceu ao Presidente Lula da Silva.",PT2010-2011/summaries/65.H
PT2010-2011/docs/65/20101101_TSF_1700137.sents,"Quanto a José Serra, o candidato do Partido da Social Democracia Brasileira (PSDB) obteve 43,95 por cento dos votos.","José Serra do Partido da Social Democracia Brasileira obteve 43,95 por cento.",PT2010-2011/summaries/65.H
PT2010-2011/docs/65/20101004_TSF_1677798.sents,"Nas eleições deste domingo, Dilma Rousseff recebeu 46,9 por cento dos votos válidos e disputará a segunda volta com José Serra, candidato do Partido da Social Democracia Brasileira (PSDB), que obteve 32,6 por cento dos votos válidos.","Dilma Rousseff recebeu 46,9 por cento dos votos e disputará a segunda volta com José Serra que obteve 32,6 por cento.",PT2010-2011/summaries/65.H
PT2010-2011/docs/65/20101101_CM_347777.sents,"Dilma Vana Rousseff, que se define como ""uma mulher dura rodeada de homens gentis"", nasceu em 1947 em Belo Horizonte, filha de um empresário búlgaro e de uma brasileira.","Dilma Vana Rousseff nasceu em 1947 em Belo Horizonte, filha de um empresário búlgaro e de uma brasileira.",PT2010-2011/summaries/65.P
PT2010-2011/docs/65/20101004_rtpnoticias_380382.sents,Os brasileiros vão ter que decidir numa segunda volta quem será o sucessor de Lula da Silva na Presidência da República.,Os brasileiros vão ter que decidir numa segunda volta quem será o sucessor de Lula da Silva.,PT2010-2011/summaries/65.P
PT2010-2011/docs/65/20101004_rtpnoticias_380382.sents,Os brasileiros vão ter que decidir numa segunda volta quem será o sucessor de Lula da Silva na Presidência da República.,Os brasileiros vão decidir numa segunda volta quem será o sucessor de Lula da Silva na Presidência da República.,PT2010-2011/summaries/65.H
PT2010-2011/docs/66/20110323_DN_1812942.sents,"Na semana passada, José Sócrates insinuou, em entrevista à SIC, que se demitirá em caso o novo Programa de Estabilidade e Crescimento seja chumbado na AR: Se a Assembleia da República votar contra o PEC - não tem que votar a favor - está a dizer ao Governo que não tem condições para se apresentar numa cimeira europeia e para se comprometer com um programa de médio prazo de redução do seu défice orçamental.",José Sócrates insinuou que se demitirá caso o novo Programa de Estabilidade e Crescimento seja chumbado.,PT2010-2011/summaries/66.H
PT2010-2011/docs/66/20110323_TSF_1813364.sents,"O primeiro-ministro justificou, esta quarta-feira, o seu pedido de demissão com a falta de espaço de diálogo político em que a oposição colocou o Governo.",O primeiro-ministro justificou o pedido de demissão com a falta de diálogo político em que a oposição colocou o Governo.,PT2010-2011/summaries/66.H
PT2010-2011/docs/66/20110323_TSF_1813364.sents,"O primeiro-ministro justificou, esta quarta-feira, o seu pedido de demissão com a falta de espaço de diálogo político em que a oposição colocou o Governo.",O primeiro-ministro justificou o seu pedido de demissão com a falta de espaço de diálogo político em que a oposição colocou o Governo.,PT2010-2011/summaries/66.P
PT2010-2011/docs/66/20110322_CM_368071.sents,"Num comunicado em inglês enviado ontem à agência Reuters, dirigindo-se aos mercados, Passos Coelho explica em cinco pontos as razões para que o PSD vote contra o PEC 4.",Passos Coelho explica as razões para que o PSD vote contra o PEC 4.,PT2010-2011/summaries/66.H
PT2010-2011/docs/66/20110323_DN_1813091.sents,"José Sócrates pediu a demissão: ""Hoje o país perdeu, não ganhou""",José Sócrates pediu a demissão,PT2010-2011/summaries/66.H
PT2010-2011/docs/66/20110323_DN_1813091.sents,"José Sócrates pediu a demissão: ""Hoje o país perdeu, não ganhou""",José Sócrates pediu a demissão:,PT2010-2011/summaries/66.P
PT2010-2011/docs/66/20110329_TSF_1818117.sents,José Sócrates culpa a oposição pela pressão sobre a economia nacional e insta os partidos que chumbaram o PEC a apresentarem alternativas.,José Sócrates culpa a oposição pela pressão sobre a economia nacional.,PT2010-2011/summaries/66.P
PT2010-2011/docs/67/20110519_TSF_1856071.sents,"A chanceler alemã, Ângela Merkel, considerou hoje «importante» a demissão de Dominique Strauss-Kahn para que o FMI «recupere operacionalidade».","A chanceler alemã, Ângela Merkel, considerou «importante» a demissão de Dominique Strauss-Kahn para que o FMI «recupere operacionalidade».",PT2010-2011/summaries/67.P
PT2010-2011/docs/67/20110519_CM_377021.sents,"O diretor geral do FMI, Dominique Strauss-Kahn, apresentou na noite de quarta-feira, quinta-feira em Portugal, a sua demissão imediata do cargo na instituição financeira, mas nega as acusações de violação  e agressão sexual.","O diretor geral do FMI, Dominique Strauss-Kahn, apresentou a demissão do cargo, mas nega as acusações de violação e agressão sexual.",PT2010-2011/summaries/67.H
PT2010-2011/docs/67/20110519_CM_377021.sents,"Desde que foi detido no sábado em Nova Iorque, sob a acusação de ter praticado sete crimes de violação e agressão sexual a uma empregada do hotel onde estava instalado, tem crescido a pressão internacional para a saída de Strauss-Kahn, o homem que era apontado como o principal rival de Nicolas Sarkozy na corrida a presidência francesa.","Desde que foi detido em Nova Iorque, sob a acusação de sete crimes de violação e agressão sexual a uma empregada do hotel, tem crescido a pressão para a saída de Strauss-Kahn, principal rival de Sarkozy na corrida a presidência francesa.",PT2010-2011/summaries/67.H
PT2010-2011/docs/67/20110519_CM_377021.sents,"O diretor geral do FMI, Dominique Strauss-Kahn, apresentou na noite de quarta-feira, quinta-feira em Portugal, a sua demissão imediata do cargo na instituição financeira, mas nega as acusações de violação  e agressão sexual.","O diretor geral do FMI, Dominique Strauss-Kahn, apresentou a sua demissão do cargo, mas nega as acusações de violação e agressão sexual.",PT2010-2011/summaries/67.P
PT2010-2011/docs/67/20110519_CM_377021.sents,"Desde que foi detido no sábado em Nova Iorque, sob a acusação de ter praticado sete crimes de violação e agressão sexual a uma empregada do hotel onde estava instalado, tem crescido a pressão internacional para a saída de Strauss-Kahn, o homem que era apontado como o principal rival de Nicolas Sarkozy na corrida a presidência francesa.","Desde que foi detido em Nova Iorque, sob a acusação de violação e agressão sexual a uma empregada do hotel onde estava, tem crescido a pressão internacional para a saída de Strauss-Kahn.",PT2010-2011/summaries/67.P
PT2010-2011/docs/68/20111007_DN_2040555.sents,"As laureadas com o prémio Nobel da Paz em 2011, as liberianas Ellen Johnson Sirleaf e Leymah Gbowee, e a iemenita Tawakkul Karman, elevam para 15 o número de mulheres que já receberam a distinção.",As laureadas elevam para 15 o número de mulheres que receberam a distinção.,PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_JN_2041105.sents,"A activista liberiana Leymah Gbowee , também galardoada, organizou um grupo de mulheres cristãs e muçulmanas para desafiar os senhores da guerra na Libéria.",Leymah Gbowee organizou um grupo de mulheres cristãs e muçulmanas para desafiar os senhores da guerra na Libéria.,PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_JN_2041105.sents,"Também premiada foi Tawakul Karman, de 32 anos, que liderou a organização Mulheres Jornalistas sem Correntes, um grupo de defesa dos direitos humanos.","Tawakul Karman liderou a organização Mulheres Jornalistas sem Correntes, grupo de defesa dos direitos humanos.",PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_JN_2041105.sents,"A activista liberiana Leymah Gbowee , também galardoada, organizou um grupo de mulheres cristãs e muçulmanas para desafiar os senhores da guerra na Libéria.",Leymah Gbowee organizou um grupo de mulheres para desafiar os senhores da guerra na Libéria.,PT2010-2011/summaries/68.H
PT2010-2011/docs/68/20111007_TSF_2041061.sents,"Johnson Sirleaf, de 72 anos, economista formada em Harvard, é a primeira mulher presidente de África eleita democraticamente em 2005.","Johnson Sirleaf, economista formada em Harvard, é a primeira mulher presidente de África.",PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_TSF_2041061.sents,A activista liberiana Leymah Gbowee organizou um grupo de mulheres cristãs e muçulmanas para desafiar os senhores da guerra na Libéria.,Leymah Gbowee organizou um grupo de mulheres cristãs e muçulmanas para desafiar os senhores da guerra na Libéria.,PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_TSF_2041061.sents,"Tawakul Karman, de 32 anos, tem três filhos e liderou a organização Mulheres Jornalistas sem Correntes, um grupo de defesa dos direitos humanos.","Tawakul Karman liderou a organização Mulheres Jornalistas sem Correntes, grupo de defesa dos direitos humanos.",PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_TSF_2041061.sents,"Johnson Sirleaf, de 72 anos, economista formada em Harvard, é a primeira mulher presidente de África eleita democraticamente em 2005.","Johnson Sirleaf, de 72 anos, economista, é a primeira mulher presidente de África eleita.",PT2010-2011/summaries/68.H
PT2010-2011/docs/68/20111007_TSF_2041061.sents,A activista liberiana Leymah Gbowee organizou um grupo de mulheres cristãs e muçulmanas para desafiar os senhores da guerra na Libéria.,Leymah Gbowee organizou um grupo de mulheres para desafiar os senhores da guerra na Libéria.,PT2010-2011/summaries/68.H
PT2010-2011/docs/68/20111007_TSF_2041061.sents,"A Assembleia da República aprovou hoje um voto de congratulação pela atribuição do prémio Nobel da Paz 2011 a Ellen Johnson-Sirleaf, Leymah Gbowee a Tawakkul Karman.",A Assembleia da República aprovou um voto de congratulação pela atribuição do prémio.,PT2010-2011/summaries/68.H
PT2010-2011/docs/68/20111007_TSF_2041002.sents,"O Comité Nobel Norueguês atribuiu hoje o Nobel da paz 2011 a três mulheres: a Presidente da Libéria, Ellen Johnson-Sirleaf, a ativista liberiana Leymah Gbowee e a jornalista iemenita Tawakkul Karman.","O Comité Nobel Norueguês atribuiu o Nobel da paz 2011 a três mulheres: a Presidente da Libéria, Ellen Johnson-Sirleaf, a ativista liberiana Leymah Gbowee e a jornalista iemenita Tawakkul Karman.",PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_TSF_2041002.sents,"O Comité Nobel Norueguês atribuiu hoje o Nobel da paz 2011 a três mulheres: a Presidente da Libéria, Ellen Johnson-Sirleaf, a ativista liberiana Leymah Gbowee e a jornalista iemenita Tawakkul Karman.","O Comité Nobel atribuiu hoje o Nobel da paz 2011 a três mulheres: a Presidente da Libéria, Ellen Johnson-Sirleaf, a ativista liberiana Leymah Gbowee e a jornalista iemenita Tawakkul Karman.",PT2010-2011/summaries/68.H
PT2010-2011/docs/68/20111007_TSF_2041002.sents,"A União Europeia (UE), que foi mencionada como uma das potenciais vencedoras do Nobel da Paz 2011, felicitou «de todo o coração» as três mulheres distinguidas hoje pelo prémio.",A União Europeia felicitou as três mulheres.,PT2010-2011/summaries/68.H
PT2010-2011/docs/68/20111007_rtpnoticias_486056.sents,"Já a iemenita Tawakul Karman, de 32 anos, Karman é jornalista e membro do partido islâmico Islah, tem três filhos e liderou a organização Mulheres Jornalistas sem Correntes, um grupo de defesa dos direitos humanos.","Tawakul Karman liderou a organização Mulheres Jornalistas sem Correntes, grupo de defesa dos direitos humanos.",PT2010-2011/summaries/68.C
PT2010-2011/docs/68/20111007_rtpnoticias_486056.sents,"Já a iemenita Tawakul Karman, de 32 anos, Karman é jornalista e membro do partido islâmico Islah, tem três filhos e liderou a organização Mulheres Jornalistas sem Correntes, um grupo de defesa dos direitos humanos.","Tawakul Karman, de 32 anos, é membro do partido islâmico Islah e liderou um grupo de defesa dos direitos humanos.",PT2010-2011/summaries/68.H
PT2010-2011/docs/69/20110622_TSF_1886020.sents,"As autoridades chinesas justificaram a libertação deste artista chinês de 54 anos por este ter admitido fuga ao fisco e por uma doença crónica, que não foi especificada.",As autoridades justificaram a libertação deste artista por ter admitido fuga ao fisco e por uma doença crónica.,PT2010-2011/summaries/69.C
PT2010-2011/docs/69/20110405_JN_1823023.sents,"Este artista plástico, de 53 anos, foi detido no domingo no aeroporto internacional de Pequim, quando se preparava para entrar num avião, disse à agência noticiosa francesa AFP a mulher, Lu Qing.","Este artista plástico, de 53 anos, foi detido no aeroporto de Pequim, quando se preparava para entrar num avião.",PT2010-2011/summaries/69.H
PT2010-2011/docs/69/20110404_JN_1822302.sents,"O artista plástico e activista social chinês Ai Weiwei continua detido em local desconhecido, um dia depois de ter sido interpelado no aeroporto de Pequim quando pretendia viajar para Hong Kong.",Ai Weiwei continua detido em local desconhecido.,PT2010-2011/summaries/69.H
PT2010-2011/docs/69/20110407_JN_1824889.sents,"A China rejeitou, esta quinta-feira, as críticas ocidentais à detenção de Ai Weiwei, afirmando que o conhecido artista plástico e activista social ""está a ser investigado por suspeita de crimes económicos"".","A China rejeitou as críticas ocidentais, afirmando que ""está a ser investigado por suspeita de crimes económicos"".",PT2010-2011/summaries/69.C
PT2010-2011/docs/69/20110809_JN_1949008.sents,"O artista plástico dissidente Ai Weiwei, libertado a 22 de Junho pelas autoridades chinesas, quebrou o silêncio e denunciou, através de Twitter, alegadas detenções ilegais e torturas de amigos.","O artista quebrou o silêncio e denunciou, através de Twitter, alegadas detenções ilegais e torturas de amigos.",PT2010-2011/summaries/69.C
PT2010-2011/docs/69/20110809_JN_1949008.sents,"Ai Weiwei não publicava comentários no Twitter, censurado na China, desde o dia 3 de Abril, data da sua detenção, e acordara com as autoridades chinesas, após a sua libertação, a 22 de Junho, que não abandonaria Pequim nem divulgaria opiniões através da Internet.",Ai Weiwei acordara com as autoridades que não abandonaria Pequim nem divulgaria opiniões através da Internet.,PT2010-2011/summaries/69.C
PT2010-2011/docs/69/20110809_JN_1949008.sents,"O artista plástico dissidente Ai Weiwei, libertado a 22 de Junho pelas autoridades chinesas, quebrou o silêncio e denunciou, através de Twitter, alegadas detenções ilegais e torturas de amigos.","Ai Weiwei, libertado a 22 de Junho pelas autoridades chinesas, denunciou, através de Twitter, alegadas detenções ilegais e torturas de amigos.",PT2010-2011/summaries/69.H
PT2010-2011/docs/69/20110622_JN_1885899.sents,"Ai Weiwei, artista vanguardista contestatário do regime comunista há anos, foi detido a 3 de Abril em Pequim, quando tentava embarcar para Hong Kong.","Ai Weiwei, artista vanguardista contestatário do regime comunista, foi detido em Pequim, quando tentava embarcar para Hong Kong.",PT2010-2011/summaries/69.C
PT2010-2011/docs/69/20110622_JN_1885899.sents,"A detenção secreta de Ai, um dos dissidentes mais conhecidos no estrangeiro, desencadeou vários protestos nas capitais ocidentais e nos meios culturais estrangeiros.",A detenção secreta desencadeou vários protestos nas capitais ocidentais e nos meios culturais estrangeiros.,PT2010-2011/summaries/69.C
PT2010-2011/docs/69/20110622_JN_1885899.sents,"Ai Weiwei, artista vanguardista contestatário do regime comunista há anos, foi detido a 3 de Abril em Pequim, quando tentava embarcar para Hong Kong.","Ai Weiwei, contestatário do regime comunista há anos, foi detido a 3 de Abril em Pequim, quando tentava embarcar para Hong Kong.",PT2010-2011/summaries/69.H
PT2010-2011/docs/69/20110622_JN_1885899.sents,"A detenção secreta de Ai, um dos dissidentes mais conhecidos no estrangeiro, desencadeou vários protestos nas capitais ocidentais e nos meios culturais estrangeiros.",A detenção desencadeou vários protestos nas capitais ocidentais e nos meios culturais estrangeiros.,PT2010-2011/summaries/69.H
PT2010-2011/docs/80/20101121_DN_1716398.sents,As idades oscilam entre os 62 e os 17 anos.,As idades oscilam entre os 62 e os 17 anos.,PT2010-2011/summaries/80.H
PT2010-2011/docs/80/20101121_DN_1716398.sents,As idades oscilam entre os 62 e os 17 anos.,As idades oscilam entre os 62 e os 17 anos.,PT2010-2011/summaries/80.P
PT2010-2011/docs/80/20101120_JN_1715858.sents,"A explosão ocorreu na sexta-feira cerca das 16 horas locais (3 horas de hoje em Portugal) na mina de Pike River, na costa oeste da ilha do sul da Nova Zelândia, no coração da região mineira.","A explosão ocorreu na mina de Pike River, na costa oeste da ilha do sul da Nova Zelândia.",PT2010-2011/summaries/80.H
PT2010-2011/docs/80/20101120_JN_1715858.sents,"As autoridades insuflaram ar puro na mina, indicou o director da mina, Peter Whittall, segundo o qual é possível que os mineiros se tenham protegido num posto de refúgio.",As autoridades insuflaram ar puro na mina.,PT2010-2011/summaries/80.H
PT2010-2011/docs/80/20101124_JN_1718919.sents,As autoridades da Nova Zelândia confirmaram hoje a morte dos 29 mineiros há seis dias depois de uma segunda explosão de gás metano na galeria de uma mina de carvão onde estavam soterrados há seis dias.,As autoridades confirmaram a morte dos 29 mineiros .,PT2010-2011/summaries/80.P
PT2010-2011/docs/80/20101120_DN_1715402.sents,"Questões de segurança estavam atrasar ontem o início das operações de resgate na mina de Pike River, sob as montanhas de Paraoa, na costa ocidental da Nova Zelândia, após uma explosão que isolou mais de 30 mineiros a cerca de 120 metros de profundidade.",Questões de segurança estavam atrasar ontem o início das operações de resgate na mina de Pike River.,PT2010-2011/summaries/80.P
PT2010-2011/docs/80/20101120_DN_1715402.sents,"A maioria das minas neste país, escrevia ontem a AFP, situam-se a céu aberto.",A maioria das minas neste país situam-se a céu aberto.,PT2010-2011/summaries/80.P
